score_difs,chance_winning
-10.84,0.3168667817931558
-10.83,0.31703572387637197
-10.82,0.31720466595958935
-10.81,0.3173736080428053
-10.8,0.3175425501260226
-10.79,0.3177114922092391
-10.78,0.31788043429245527
-10.77,0.3180493763756729
-10.76,0.31821831845888904
-10.75,0.31838726054210653
-10.74,0.31855620262532286
-10.73,0.3187251447085392
-10.72,0.31889408679175696
-10.71,0.31906302887497356
-10.7,0.31923197095818995
-10.69,0.3194009130414064
-10.68,0.3195698551246233
-10.67,0.3197387972078401
-10.66,0.319907739291057
-10.65,0.3200766813742735
-10.64,0.32024562345748947
-10.63,0.32041456554070674
-10.62,0.3205835076239232
-10.61,0.32075244970713956
-10.6,0.320921391790357
-10.59,0.321090333873574
-10.58,0.3212592759567903
-10.57,0.32142821804000726
-10.56,0.3215971601232235
-10.55,0.32176610220644053
-10.54,0.3219350442896565
-10.53,0.32210398637287385
-10.52,0.32227292845609057
-10.51,0.322441870539307
-10.5,0.32261081262252417
-10.49,0.322779754705741
-10.48,0.3229486967889578
-10.47,0.32311763887217454
-10.46,0.3232865809553908
-10.45,0.3234555230386083
-10.44,0.32362446512182375
-10.43,0.3237934072050417
-10.42,0.3239623492882576
-10.41,0.3241312913714755
-10.4,0.3243002334546913
-10.39,0.3244691755379082
-10.38,0.3246381176211251
-10.37,0.3248070597043418
-10.36,0.32497600178755803
-10.35,0.325144943870775
-10.34,0.32531388595399163
-10.33,0.3254828280372082
-10.32,0.32565177012042523
-10.31,0.3258207122036413
-10.3,0.325989654286859
-10.29,0.32615859637007566
-10.28,0.326327538453293
-10.27,0.32649648053650815
-10.26,0.3266654226197258
-10.25,0.32683436470294275
-10.24,0.3270033067861589
-10.23,0.3271722488693755
-10.22,0.32734119095259234
-10.21,0.32751013303580945
-10.2,0.32767907511902616
-10.19,0.32784801720224255
-10.18,0.3280169592854593
-10.17,0.32818590136867676
-10.16,0.3283548434518929
-10.15,0.32852378553510986
-10.14,0.3286927276183264
-10.13,0.32886166970154274
-10.12,0.32903061178476
-10.11,0.32919955386797667
-10.1,0.3293684959511931
-10.09,0.32953743803441055
-10.08,0.3297063801176274
-10.07,0.3298753222008437
-10.06,0.33004426428406014
-10.05,0.33021320636727675
-10.04,0.33038214845049374
-10.03,0.3305510905337097
-10.02,0.33072003261692773
-10.01,0.33088897470014367
-10,0.33105791678336066
-9.99,0.3312268588665769
-9.98,0.3313958009497932
-9.97,0.3315647430330111
-9.96,0.33173368511622753
-9.95,0.3319026271994443
-9.94,0.3320715692826606
-9.93,0.3322405113658781
-9.92,0.332409453449094
-9.91,0.33257839553231056
-9.9,0.33274733761552805
-9.89,0.33291627969874454
-9.88,0.3330852217819612
-9.87,0.3332541638651784
-9.86,0.3334231059483947
-9.85,0.3335920480316117
-9.84,0.3337609901148293
-9.83,0.33392993219804473
-9.82,0.3340988742812613
-9.81,0.3342678163644783
-9.8,0.3344367584476953
-9.79,0.33460570053091176
-9.78,0.334774642614128
-9.77,0.33494358469734514
-9.76,0.3351125267805615
-9.75,0.3352814688637789
-9.74,0.33545041094699496
-9.73,0.3356193530302121
-9.72,0.33578829511342795
-9.71,0.3359572371966451
-9.7,0.3361261792798619
-9.69,0.33629512136307915
-9.68,0.3364640634462961
-9.67,0.33663300552951236
-9.66,0.3368019476127285
-9.65,0.33697088969594624
-9.64,0.3371398317791616
-9.63,0.33730877386237934
-9.62,0.33747771594559617
-9.61,0.33764665802881283
-9.6,0.33781560011202866
-9.59,0.337984542195246
-9.58,0.3381534842784626
-9.57,0.33832242636167853
-9.56,0.3384913684448963
-9.55,0.33866031052811324
-9.54,0.33882925261133023
-9.53,0.3389981946945457
-9.52,0.33916713677776344
-9.51,0.3393360788609799
-9.5,0.3395050209441972
-9.49,0.3396739630274137
-9.48,0.3398429051106306
-9.47,0.34001184719384714
-9.46,0.34018078927706363
-9.45,0.34034973136027974
-9.44,0.3405186734434969
-9.43,0.34068761552671367
-9.42,0.3408565576099306
-9.41,0.34102549969314666
-9.4,0.3411944417763641
-9.39,0.3413633838595801
-9.38,0.3415323259427973
-9.37,0.34170126802601397
-9.36,0.3418702101092308
-9.35,0.342039152192447
-9.34,0.34220809427566395
-9.33,0.34237703635888084
-9.32,0.3425459784420978
-9.31,0.3427149205253144
-9.3,0.3428838626085316
-9.29,0.34305280469174876
-9.28,0.34322174677496453
-9.27,0.3433906888581813
-9.26,0.34355963094139774
-9.25,0.34372857302461485
-9.24,0.34389751510783156
-9.23,0.3440664571910481
-9.22,0.3442353992742655
-9.21,0.3444043413574819
-9.2,0.34457328344069793
-9.19,0.3447422255239156
-9.18,0.3449111676071319
-9.17,0.345080109690349
-9.16,0.34524905177356635
-9.15,0.3454179938567816
-9.14,0.34558693593999934
-9.13,0.34575587802321545
-9.12,0.3459248201064333
-9.11,0.34609376218964966
-9.1,0.3462627042728656
-9.09,0.3464316463560843
-9.08,0.3466005884392985
-9.07,0.3467695305225158
-9.06,0.346938472605734
-9.05,0.3471074146889499
-9.04,0.3472763567721674
-9.03,0.34744529885538306
-9.02,0.3476142409385996
-9.01,0.34778318302181693
-9,0.34795212510503437
-8.99,0.3481210671882495
-8.98,0.3482900092714668
-8.97,0.34845895135468347
-8.96,0.34862789343789985
-8.95,0.3487968355211169
-8.94,0.34896577760433334
-8.93,0.3491347196875506
-8.92,0.3493036617707672
-8.91,0.34947260385398277
-8.9,0.3496415459371997
-8.89,0.3498104880204173
-8.88,0.3499794301036328
-8.87,0.3501483721868496
-8.86,0.350317314270066
-8.85,0.35048625635328373
-8.84,0.35065519843649934
-8.83,0.3508241405197164
-8.82,0.35099308260293305
-8.81,0.3511620246861506
-8.8,0.35133096676936726
-8.79,0.3514999088525847
-8.78,0.3516688509358004
-8.77,0.3518377930190166
-8.76,0.35200673510223396
-8.75,0.35217567718545273
-8.74,0.35234461926866883
-8.73,0.3525135613518842
-8.72,0.35268250343510166
-8.71,0.3528514455183174
-8.7,0.35302038760153387
-8.69,0.35318932968475164
-8.68,0.35335827176796825
-8.67,0.35352721385118563
-8.66,0.3536961559344015
-8.65,0.35386509801761906
-8.64,0.3540340401008351
-8.63,0.3542029821840524
-8.62,0.3543719242672688
-8.61,0.3545408663504852
-8.6,0.35470980843370126
-8.59,0.35487875051691864
-8.58,0.35504769260013463
-8.57,0.3552166346833519
-8.56,0.35538557676656746
-8.55,0.35555451884978545
-8.54,0.3557234609330034
-8.53,0.3558924030162184
-8.52,0.3560613450994358
-8.51,0.35623028718265193
-8.5,0.35639922926586887
-8.49,0.3565681713490856
-8.48,0.35673711343230213
-8.47,0.3569060555155198
-8.46,0.35707499759873507
-8.45,0.3572439396819525
-8.44,0.3574128817651698
-8.43,0.35758182384838577
-8.42,0.3577507659316048
-8.41,0.35791970801482037
-8.4,0.3580886500980373
-8.39,0.3582575921812543
-8.38,0.35842653426447124
-8.37,0.3585954763476851
-8.36,0.35876441843090445
-8.35,0.3589333605141196
-8.34,0.3591023025973362
-8.33,0.35927124468055405
-8.32,0.3594401867637703
-8.31,0.3596091288469863
-8.3,0.359778070930202
-8.29,0.3599470130134212
-8.28,0.36011595509663735
-8.27,0.36028489717985335
-8.26,0.3604538392630695
-8.25,0.3606227813462883
-8.24,0.3607917234295034
-8.23,0.36096066551271977
-8.22,0.3611296075959364
-8.21,0.36129854967915465
-8.2,0.36146749176237103
-8.19,0.3616364338455882
-8.18,0.36180537592880496
-8.17,0.36197431801202107
-8.16,0.3621432600952387
-8.15,0.36231220217845383
-8.14,0.36248114426167094
-8.13,0.36265008634488877
-8.12,0.36281902842810526
-8.11,0.3629879705113213
-8.1,0.3631569125945391
-8.09,0.36332585467775563
-8.08,0.3634947967609705
-8.07,0.3636637388441887
-8.06,0.36383268092740645
-8.05,0.364001623010623
-8.04,0.3641705650938382
-8.03,0.3643395071770563
-8.02,0.3645084492602723
-8.01,0.36467739134348803
-8,0.3648463334267054
-7.99,0.3650152755099212
-7.98,0.3651842175931389
-7.97,0.3653531596763559
-7.96,0.36552210175957184
-7.95,0.36569104384279144
-7.94,0.3658599859260054
-7.93,0.36602892800922276
-7.92,0.36619787009244015
-7.91,0.3663668121756553
-7.9,0.3665357542588724
-7.89,0.36670469634208963
-7.88,0.3668736384253067
-7.87,0.3670425805085226
-7.86,0.3672115225917394
-7.85,0.3673804646749564
-7.84,0.36754940675817294
-7.83,0.36771834884138893
-7.82,0.36788729092460504
-7.81,0.3680562330078228
-7.8,0.36822517509103897
-7.79,0.36839411717425835
-7.78,0.3685630592574737
-7.77,0.3687320013406903
-7.76,0.3689009434239079
-7.75,0.36906988550712233
-7.74,0.36923882759034
-7.73,0.36940776967355793
-7.72,0.36957671175677403
-7.71,0.36974565383999103
-7.7,0.36991459592320663
-7.69,0.3700835380064233
-7.68,0.3702524800896415
-7.67,0.3704214221728583
-7.66,0.3705903642560739
-7.65,0.3707593063392918
-7.64,0.3709282484225065
-7.63,0.37109719050572537
-7.62,0.37126613258894126
-7.61,0.37143507467215536
-7.6,0.37160401675537397
-7.59,0.3717729588385902
-7.58,0.3719419009218083
-7.57,0.3721108430050243
-7.56,0.3722797850882413
-7.55,0.37244872717145777
-7.54,0.37261766925467465
-7.53,0.37278661133789126
-7.52,0.37295555342110726
-7.51,0.37312449550432425
-7.5,0.37329343758754135
-7.49,0.37346237967075785
-7.48,0.37363132175397595
-7.47,0.3738002638371913
-7.46,0.37396920592040733
-7.45,0.3741381480036247
-7.44,0.37430709008684115
-7.43,0.37447603217005865
-7.42,0.37464497425327603
-7.41,0.3748139163364928
-7.4,0.3749828584197102
-7.39,0.3751518005029261
-7.38,0.37532074258614284
-7.37,0.37548968466935917
-7.36,0.37565862675257644
-7.35,0.37582756883579194
-7.34,0.37599651091900904
-7.33,0.37616545300222587
-7.32,0.37633439508544214
-7.31,0.3765033371686589
-7.3,0.3766722792518773
-7.29,0.3768412213350921
-7.28,0.3770101634183097
-7.27,0.3771791055015263
-7.26,0.3773480475847425
-7.25,0.3775169896679585
-7.24,0.37768593175117626
-7.23,0.3778548738343932
-7.22,0.37802381591760925
-7.21,0.37819275800082636
-7.2,0.37836170008404346
-7.19,0.37853064216725923
-7.18,0.37869958425047706
-7.17,0.378868526333694
-7.16,0.3790374684169098
-7.15,0.37920641050012693
-7.14,0.3793753525833437
-7.13,0.37954429466656026
-7.12,0.37971323674977675
-7.11,0.3798821788329933
-7.1,0.3800511209162103
-7.09,0.3802200629994275
-7.08,0.3803890050826446
-7.07,0.38055794716586144
-7.06,0.3807268892490785
-7.05,0.3808958313322947
-7.04,0.38106477341551104
-7.03,0.38123371549872775
-7.02,0.38140265758194497
-7.01,0.3815715996651623
-7,0.38174054174837857
-6.99,0.3819094838315955
-6.98,0.38207842591481167
-6.97,0.3822473679980277
-6.96,0.3824163100812454
-6.95,0.38258525216446154
-6.94,0.3827541942476784
-6.93,0.38292313633089586
-6.92,0.38309207841411175
-6.91,0.38326102049732946
-6.9,0.3834299625805457
-6.89,0.3835989046637626
-6.88,0.38376784674697956
-6.87,0.3839367888301958
-6.86,0.3841057309134131
-6.85,0.3842746729966282
-6.84,0.38444361507984487
-6.83,0.38461255716306186
-6.82,0.38478149924627875
-6.81,0.38495044132949574
-6.8,0.38511938341271185
-6.79,0.3852883254959273
-6.78,0.38545726757914534
-6.77,0.3856262096623626
-6.76,0.3857951517455793
-6.75,0.38596409382879787
-6.74,0.3861330359120121
-6.73,0.38630197799522953
-6.72,0.3864709200784464
-6.71,0.38663986216166274
-6.7,0.38680880424487984
-6.69,0.3869777463280957
-6.68,0.3871466884113134
-6.67,0.3873156304945298
-6.66,0.3874845725777475
-6.65,0.38765351466096304
-6.64,0.3878224567441806
-6.63,0.38799139882739714
-6.62,0.3881603409106132
-6.61,0.3883292829938303
-6.6,0.388498225077047
-6.59,0.3886671671602638
-6.58,0.38883610924348083
-6.57,0.3890050513266957
-6.56,0.38917399340991204
-6.55,0.38934293549312987
-6.54,0.38951187757634825
-6.53,0.3896808196595634
-6.52,0.38984976174278096
-6.51,0.39001870382599774
-6.5,0.390187645909214
-6.49,0.39035658799243006
-6.48,0.3905255300756482
-6.47,0.39069447215886416
-6.46,0.3908634142420823
-6.45,0.3910323563252971
-6.44,0.3912012984085146
-6.43,0.3913702404917314
-6.42,0.39153918257494713
-6.41,0.39170812465816546
-6.4,0.3918770667413816
-6.39,0.3920460088246013
-6.38,0.3922149509078147
-6.37,0.39238389299103205
-6.36,0.3925528350742486
-6.35,0.39272177715746526
-6.34,0.3928907192406826
-6.33,0.39305966132389775
-6.32,0.39322860340711524
-6.31,0.3933975454903324
-6.3,0.39356648757355006
-6.29,0.3937354296567656
-6.28,0.3939043717399814
-6.27,0.39407331382319727
-6.26,0.3942422559064156
-6.25,0.394411197989632
-6.24,0.3945801400728479
-6.23,0.39474908215606636
-6.22,0.39491802423928185
-6.21,0.39508696632249984
-6.2,0.39525590840571573
-6.19,0.3954248504889326
-6.18,0.39559379257214855
-6.17,0.3957627346553658
-6.16,0.3959316767385837
-6.15,0.3961006188217992
-6.14,0.39626956090501536
-6.13,0.3964385029882336
-6.12,0.3966074450714495
-6.11,0.3967763871546663
-6.1,0.3969453292378836
-6.09,0.3971142713211002
-6.08,0.3972832134043179
-6.07,0.39745215548753327
-6.06,0.39762109757075037
-6.05,0.3977900396539674
-6.04,0.3979589817371836
-6.03,0.39812792382040113
-6.02,0.39829686590361746
-6.01,0.39846580798683384
-6,0.3986347500700516
-5.99,0.3988036921532671
-5.98,0.3989726342364837
-5.97,0.3991415763197015
-5.96,0.399310518402918
-5.95,0.3994794604861337
-5.94,0.39964840256935036
-5.93,0.39981734465256824
-5.92,0.39998628673578485
-5.91,0.40015522881900095
-5.9,0.40032417090221883
-5.89,0.4004931129854357
-5.88,0.40066205506865193
-5.87,0.40083099715186726
-5.86,0.4009999392350844
-5.85,0.40116888131830275
-5.84,0.4013378234015175
-5.83,0.4015067654847344
-5.82,0.401675707567952
-5.81,0.40184464965116695
-5.8,0.40201359173438356
-5.79,0.40218253381760094
-5.78,0.402351475900817
-5.77,0.402520417984035
-5.76,0.40268936006725103
-5.75,0.4028583021504679
-5.74,0.40302724423368474
-5.73,0.40319618631690063
-5.72,0.40336512840011796
-5.71,0.40353407048333656
-5.7,0.4037030125665533
-5.69,0.40387195464976844
-5.68,0.4040408967329856
-5.67,0.40420983881620176
-5.66,0.40437878089942
-5.65,0.4045477229826352
-5.64,0.40471666506585247
-5.63,0.40488560714907007
-5.62,0.4050545492322866
-5.61,0.4052234913155028
-5.6,0.4053924333987199
-5.59,0.40556137548193494
-5.58,0.40573031756515227
-5.57,0.4058992596483694
-5.56,0.4060682017315863
-5.55,0.4062371438148019
-5.54,0.4064060858980191
-5.53,0.4065750279812366
-5.52,0.40674397006445123
-5.51,0.4069129121476701
-5.5,0.4070818542308877
-5.49,0.4072507963141027
-5.48,0.4074197383973205
-5.47,0.40758868048053737
-5.46,0.4077576225637512
-5.45,0.4079265646469703
-5.44,0.40809550673018646
-5.43,0.40826444881340407
-5.42,0.40843339089662023
-5.41,0.40860233297983695
-5.4,0.4087712750630531
-5.39,0.4089402171462706
-5.38,0.4091091592294868
-5.37,0.4092781013127054
-5.36,0.4094470433959203
-5.35,0.4096159854791387
-5.34,0.409784927562355
-5.33,0.40995386964557184
-5.32,0.41012281172878723
-5.31,0.4102917538120053
-5.3,0.41046069589522083
-5.29,0.4106296379784382
-5.28,0.4107985800616554
-5.27,0.41096752214487076
-5.26,0.41113646422808886
-5.25,0.41130540631130574
-5.24,0.4114743483945209
-5.23,0.41164329047773757
-5.22,0.41181223256095495
-5.21,0.41198117464417033
-5.2,0.412150116727387
-5.19,0.4123190588106052
-5.18,0.41248800089382137
-5.17,0.41265694297703914
-5.16,0.41282588506025514
-5.15,0.41299482714347213
-5.14,0.4131637692266897
-5.13,0.4133327113099062
-5.12,0.41350165339312256
-5.11,0.41367059547633883
-5.1,0.4138395375595559
-5.09,0.41400847964277304
-5.08,0.4141774217259872
-5.07,0.4143463638092067
-5.06,0.4145153058924219
-5.05,0.41468424797564013
-5.04,0.4148531900588573
-5.03,0.4150221321420726
-5.02,0.4151910742252898
-5.01,0.41536001630850705
-5,0.4155289583917228
-4.99,0.4156979004749399
-4.98,0.41586684255815654
-4.97,0.4160357846413742
-4.96,0.41620472672459086
-4.95,0.4163736688078059
-4.94,0.41654261089102385
-4.93,0.4167115529742411
-4.92,0.4168804950574574
-4.91,0.4170494371406737
-4.9,0.41721837922389
-4.89,0.41738732130710765
-4.88,0.4175562633903232
-4.87,0.41772520547354125
-4.86,0.41789414755675647
-4.85,0.4180630896399722
-4.84,0.4182320317231914
-4.83,0.41840097380640495
-4.82,0.4185699158896241
-4.81,0.41873885797284105
-4.8,0.4189078000560578
-4.79,0.41907674213927454
-4.78,0.4192456842224911
-4.77,0.41941462630570797
-4.76,0.4195835683889245
-4.75,0.4197525104721401
-4.74,0.4199214525553559
-4.73,0.4200903946385731
-4.72,0.42025933672179117
-4.71,0.420428278805008
-4.7,0.4205972208882249
-4.69,0.42076616297144137
-4.68,0.42093510505465753
-4.67,0.421104047137875
-4.66,0.42127298922109185
-4.65,0.4214419313043086
-4.64,0.4216108733875255
-4.63,0.4217798154707433
-4.62,0.4219487575539593
-4.61,0.4221176996371752
-4.6,0.42228664172039226
-4.59,0.4224555838036084
-4.58,0.42262452588682486
-4.57,0.422793467970041
-4.56,0.4229624100532578
-4.55,0.42313135213647574
-4.54,0.4233002942196929
-4.53,0.4234692363029099
-4.52,0.42363817838612605
-4.51,0.4238071204693416
-4.5,0.4239760625525582
-4.49,0.42414500463577476
-4.48,0.42431394671899225
-4.47,0.42448288880220886
-4.46,0.42465183088542485
-4.45,0.42482077296864174
-4.44,0.4249897150518582
-4.43,0.4251586571350761
-4.42,0.42532759921829183
-4.41,0.4254965413015094
-4.4,0.42566548338472554
-4.39,0.4258344254679426
-4.38,0.42600336755115886
-4.37,0.4261723096343763
-4.36,0.426341251717594
-4.35,0.4265101938008099
-4.34,0.4266791358840279
-4.33,0.4268480779672429
-4.32,0.4270170200504596
-4.31,0.42718596213367777
-4.3,0.4273549042168943
-4.29,0.42752384630011137
-4.28,0.42769278838332586
-4.27,0.4278617304665433
-4.26,0.42803067254976146
-4.25,0.4281996146329763
-4.24,0.42836855671619434
-4.23,0.4285374987994103
-4.22,0.42870644088262583
-4.21,0.4288753829658432
-4.2,0.4290443250490609
-4.19,0.42921326713227775
-4.18,0.4293822092154948
-4.17,0.42955115129871196
-4.16,0.42972009338192796
-4.15,0.4298890354651458
-4.14,0.43005797754835984
-4.13,0.4302269196315779
-4.12,0.4303958617147955
-4.11,0.43056480379801115
-4.1,0.4307337458812296
-4.09,0.4309026879644447
-4.08,0.43107163004766186
-4.07,0.4312405721308788
-4.06,0.431409514214096
-4.05,0.43157845629731173
-4.04,0.43174739838052884
-4.03,0.4319163404637451
-4.02,0.4320852825469608
-4.01,0.4322542246301794
-4,0.432423166713396
-3.99,0.4325921087966123
-3.98,0.4327610508798281
-3.97,0.43292999296304535
-3.96,0.4330989350462623
-3.95,0.4332678771294797
-3.94,0.4334368192126965
-3.93,0.43360576129591244
-3.92,0.43377470337912993
-3.91,0.4339436454623467
-3.9,0.43411258754556165
-3.89,0.43428152962877964
-3.88,0.434450471711998
-3.87,0.43461941379521185
-3.86,0.4347883558784301
-3.85,0.43495729796164706
-3.84,0.4351262400448629
-3.83,0.4352951821280808
-3.82,0.43546412421129577
-3.81,0.43563306629451115
-3.8,0.43580200837772964
-3.79,0.4359709504609459
-3.78,0.43613989254416236
-3.77,0.43630883462738
-3.76,0.4364777767105969
-3.75,0.4366467187938139
-3.74,0.43681566087703066
-3.73,0.43698460296024716
-3.72,0.4371535450434633
-3.71,0.4373224871266807
-3.7,0.4374914292098963
-3.69,0.43766037129311364
-3.68,0.43782931337633124
-3.67,0.4379982554595478
-3.66,0.4381671975427647
-3.65,0.43833613962597984
-3.64,0.4385050817091975
-3.63,0.43867402379241466
-3.62,0.4388429658756308
-3.61,0.43901190795884776
-3.6,0.4391808500420643
-3.59,0.43934979212528064
-3.58,0.43951873420849713
-3.57,0.4396876762917149
-3.56,0.43985661837493245
-3.55,0.4400255604581486
-3.54,0.4401945025413662
-3.53,0.4403634446245802
-3.52,0.4405323867077984
-3.51,0.4407013287910157
-3.5,0.4408702708742301
-3.49,0.4410392129574478
-3.48,0.4412081550406638
-3.47,0.4413770971238817
-3.46,0.44154603920709823
-3.45,0.4417149812903146
-3.44,0.4418839233735323
-3.43,0.44205286545674854
-3.42,0.442221807539965
-3.41,0.44239074962318153
-3.4,0.4425596917063991
-3.39,0.4427286337896135
-3.38,0.44289757587283213
-3.37,0.44306651795604896
-3.36,0.44323546003926534
-3.35,0.4434044021224829
-3.34,0.44357334420569905
-3.33,0.4437422862889155
-3.32,0.44391122837213154
-3.31,0.44408017045535053
-3.3,0.4442491125385661
-3.29,0.4444180546217826
-3.28,0.4445869967049998
-3.27,0.4447559387882161
-3.26,0.44492488087143367
-3.25,0.4450938229546492
-3.24,0.4452627650378666
-3.23,0.44543170712108276
-3.22,0.4456006492043019
-3.21,0.4457695912875174
-3.2,0.4459385333707326
-3.19,0.44610747545395124
-3.18,0.4462764175371647
-3.17,0.44644535962038334
-3.16,0.4466143017035997
-3.15,0.4467832437868166
-3.14,0.4469521858700332
-3.13,0.4471211279532491
-3.12,0.44729007003646815
-3.11,0.4474590121196828
-3.1,0.4476279542028996
-3.09,0.4477968962861175
-3.08,0.4479658383693344
-3.07,0.44813478045255145
-3.06,0.44830372253576684
-3.05,0.4484726646189846
-3.04,0.44864160670220016
-3.03,0.44881054878541826
-3.02,0.44897949086863465
-3.01,0.4491484329518504
-3,0.44931737503506874
-2.99,0.449486317118286
-2.98,0.44965525920150057
-2.97,0.44982420128471723
-2.96,0.4499931433679336
-2.95,0.4501620854511504
-2.94,0.4503310275343674
-2.93,0.45049996961758626
-2.92,0.45066891170080153
-2.91,0.45083785378401803
-2.9,0.45100679586723474
-2.89,0.451175737950452
-2.88,0.45134468003366957
-2.87,0.45151362211688545
-2.86,0.4516825642001016
-2.85,0.4518515062833177
-2.84,0.4520204483665361
-2.83,0.45218939044975187
-2.82,0.45235833253296887
-2.81,0.452527274616185
-2.8,0.4526962166994034
-2.79,0.45286515878261857
-2.78,0.4530341008658369
-2.77,0.45320304294905245
-2.76,0.45337198503226844
-2.75,0.45354092711548616
-2.74,0.45370986919870293
-2.73,0.45387881128192037
-2.72,0.4540477533651357
-2.71,0.4542166954483538
-2.7,0.45438563753156896
-2.69,0.45455457961478574
-2.68,0.4547235216980029
-2.67,0.4548924637812201
-2.66,0.45506140586443494
-2.65,0.4552303479476525
-2.64,0.45539929003086976
-2.63,0.45556823211408726
-2.62,0.4557371741973035
-2.61,0.4559061162805195
-2.6,0.4560750583637375
-2.59,0.45624400044695496
-2.58,0.4564129425301696
-2.57,0.4565818846133876
-2.56,0.45675082669660244
-2.55,0.45691976877982
-2.54,0.45708871086303615
-2.53,0.4572576529462537
-2.52,0.45742659502947025
-2.51,0.4575955371126869
-2.5,0.4577644791959044
-2.49,0.45793342127912073
-2.48,0.4581023633623375
-2.47,0.4582713054455549
-2.46,0.45844024752877216
-2.45,0.45860918961198693
-2.44,0.45877813169520554
-2.43,0.4589470737784216
-2.42,0.45911601586163825
-2.41,0.45928495794485463
-2.4,0.4594539000280702
-2.39,0.45962284211128784
-2.38,0.4597917841945034
-2.37,0.4599607262777192
-2.36,0.4601296683609381
-2.35,0.4602986104441541
-2.34,0.4604675525273708
-2.33,0.4606364946105885
-2.32,0.4608054366938056
-2.31,0.4609743787770224
-2.3,0.46114332086023874
-2.29,0.4613122629434547
-2.28,0.4614812050266722
-2.27,0.46165014710988883
-2.26,0.4618190891931063
-2.25,0.4619880312763223
-2.24,0.4621569733595389
-2.23,0.4623259154427572
-2.22,0.4624948575259722
-2.21,0.4626637996091886
-2.2,0.46283274169240657
-2.19,0.46300168377562306
-2.18,0.4631706258588393
-2.17,0.46333956794205655
-2.16,0.46350851002527416
-2.15,0.4636774521084893
-2.14,0.46384639419170526
-2.13,0.4640153362749222
-2.12,0.4641842783581386
-2.11,0.4643532204413549
-2.1,0.4645221625245731
-2.09,0.46469110460778984
-2.08,0.46486004669100645
-2.07,0.4650289887742227
-2.06,0.4651979308574393
-2.05,0.4653668729406561
-2.04,0.46553581502387226
-2.03,0.4657047571070905
-2.02,0.4658736991903073
-2.01,0.46604264127352335
-2,0.46621158335674145
-1.99,0.46638052543995645
-1.98,0.46654946752317245
-1.97,0.46671840960639055
-1.96,0.4668873516896067
-1.95,0.4670562937728249
-1.94,0.4672252358560404
-1.93,0.4673941779392575
-1.92,0.46756312002247497
-1.91,0.46773206210569157
-1.9,0.4679010041889086
-1.89,0.4680699462721243
-1.88,0.4682388883553417
-1.87,0.468407830438558
-1.86,0.4685767725217743
-1.85,0.46874571460499204
-1.84,0.4689146566882094
-1.83,0.46908359877142436
-1.82,0.46925254085464235
-1.81,0.46942148293785874
-1.8,0.4695904250210761
-1.79,0.46975936710429217
-1.78,0.4699283091875077
-1.77,0.47009725127072555
-1.76,0.47026619335394265
-1.75,0.47043513543715865
-1.74,0.4706040775203771
-1.73,0.47077301960359097
-1.72,0.47094196168680896
-1.71,0.4711109037700253
-1.7,0.4712798458532418
-1.69,0.47144878793645983
-1.68,0.47161773001967555
-1.67,0.47178667210289277
-1.66,0.47195561418610893
-1.65,0.47212455626932687
-1.64,0.47229349835254264
-1.63,0.4724624404357595
-1.62,0.47263138251897513
-1.61,0.4728003246021937
-1.6,0.4729692666854102
-1.59,0.47313820876862644
-1.58,0.47330715085184294
-1.57,0.47347609293505954
-1.56,0.47364503501827626
-1.55,0.4738139771014932
-1.54,0.47398291918471025
-1.53,0.4741518612679271
-1.52,0.47432080335114374
-1.51,0.4744897454343609
-1.5,0.47465868751757695
-1.49,0.47482762960079455
-1.48,0.47499657168401016
-1.47,0.47516551376722643
-1.46,0.4753344558504439
-1.45,0.4755033979336608
-1.44,0.4756723400168763
-1.43,0.47584128210009496
-1.42,0.47601022418331
-1.41,0.476179166266527
-1.4,0.4763481083497426
-1.39,0.47651705043296055
-1.38,0.47668599251617777
-1.37,0.47685493459939393
-1.36,0.47702387668261165
-1.35,0.4771928187658301
-1.34,0.47736176084904414
-1.33,0.47753070293226113
-1.32,0.4776996450154786
-1.31,0.47786858709869523
-1.3,0.47803752918191167
-1.29,0.4782064712651281
-1.28,0.47837541334834466
-1.27,0.4785443554315605
-1.26,0.47871329751477704
-1.25,0.4788822395979934
-1.24,0.4790511816812117
-1.23,0.47922012376442735
-1.22,0.47938906584764507
-1.21,0.47955800793086256
-1.2,0.4797269500140797
-1.19,0.47989589209729516
-1.18,0.4800648341805109
-1.17,0.4802337762637286
-1.16,0.48040271834694487
-1.15,0.48057166043016253
-1.14,0.4807406025133799
-1.13,0.4809095445965953
-1.12,0.4810784866798137
-1.11,0.4812474287630286
-1.1,0.4814163708462467
-1.09,0.48158531292946316
-1.08,0.4817542550126785
-1.07,0.4819231970958961
-1.06,0.4820921391791136
-1.05,0.48226108126232875
-1.04,0.4824300233455471
-1.03,0.4825989654287617
-1.02,0.4827679075119802
-1.01,0.48293684959519634
-1,0.48310579167841355
-0.99,0.4832747337616295
-0.98,0.4834436758448449
-0.97,0.48361261792806337
-0.96,0.48378156001127876
-0.95,0.4839505020944963
-0.94,0.48411944417771297
-0.93,0.4842883862609299
-0.92,0.484457328344146
-0.91,0.4846262704273646
-0.9,0.4847952125105803
-0.89,0.48496415459379694
-0.88,0.4851330966770132
-0.87,0.4853020387602306
-0.86,0.4854709808434472
-0.85,0.4856399229266633
-0.84,0.4858088650098803
-0.83,0.4859778070930969
-0.82,0.486146749176316
-0.81,0.48631569125953183
